idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_REAL,PREVISAO_Regressão Linear,PREVISAO_Árvore de Decisão,PREVISAO_Random Forest
38,0,3,3,0,23,1,21.7029312153533,3,0,0,1,1,424.8,399.41450854635633,428.2291666666667,415.4014894587133
41,1,0,0,3,36,1,205.639922682219,1,1,1309,1,2,958.65,856.4404853442315,836.4928,780.7080112678784
65,0,3,4,0,55,0,0.0,5,0,0,1,1,501.84,484.9751845857352,497.98749999999995,462.7352676331183
37,0,0,1,3,26,1,21.9343155751404,2,1,508,1,0,411.0,382.96909817558515,375.7111111111111,408.0121852856409
43,0,1,3,3,22,1,18.445474306545,4,0,0,1,1,259.0,395.49579670821146,335.04727272727274,338.5327128177198
54,1,0,2,4,48,1,194.78317642784,4,0,0,1,1,387.0,641.852851014394,393.8175862068965,525.892347870504
52,1,3,2,0,34,1,134.23983918904,6,0,0,1,0,461.7,420.44179256473376,564.5574074074075,470.69398788961115
44,0,3,3,0,29,1,22.0347302509728,3,0,0,1,0,369.0,365.63552763221213,409.13650793650794,391.86900222584705
46,1,3,2,0,34,1,94.3098731538,2,1,222,1,1,382.5,434.8293550233405,407.77532467532467,415.58265540165917
42,1,3,1,1,20,1,95.19790929335,2,1,456,1,1,384.3,414.6438329346945,378.39478260869566,438.42205225679675
52,0,0,4,3,44,1,22.9086512925504,6,0,0,1,1,564.0,504.1826904855649,497.28352745424286,507.13183087468633
52,1,1,4,1,38,1,131.46798298336,4,0,0,1,2,508.0,591.6746765722198,744.5,593.6957477471728
53,1,0,2,2,35,1,98.0320104126,6,0,0,1,1,412.0,470.73175048901453,497.28352745424286,447.80493079835657
59,0,0,1,0,35,1,23.8006490769558,4,0,0,1,0,367.0,363.18795207193,409.13650793650794,420.33815944175944
43,1,0,2,2,31,1,191.512488882,6,0,0,2,0,716.0,535.9602483982269,687.1052000000001,580.8046263649996
46,0,1,1,3,37,1,20.8345608220932,1,1,347,1,0,383.0,406.12979167209784,450.4853146853148,436.79884800196686
40,1,1,2,2,35,1,92.6069544274,3,1,362,1,0,397.0,422.3610210873442,409.4328859060402,432.44016013473066
54,1,0,2,5,46,1,129.26311550152,4,0,0,1,0,348.0,529.2985019196681,507.95405405405404,492.9944066158014
53,1,3,3,0,41,1,111.443252500944,2,1,888,1,0,574.2,573.3908253198915,609.5571428571428,617.1188537975967
33,0,3,1,0,34,1,20.1935837542963,5,0,0,1,0,443.7,385.27388869390563,395.175,370.1272053536036
39,0,0,2,3,34,0,0.0,3,1,214,1,1,220.8,362.6265809180553,325.2032,344.0598936857904
31,0,3,2,0,21,1,16.9213286696076,4,0,0,1,0,240.3,321.0489381125037,303.1790909090909,277.2459057472639
44,0,2,3,2,34,0,0.0,3,1,223,3,1,501.6,498.006444021672,325.2032,427.15006684313266
34,0,3,2,1,25,1,62.2893387638122,2,1,378,1,1,410.4,435.1932080220596,475.54999999999995,413.5034426364695
47,1,3,2,0,31,1,128.337895649754,2,1,417,1,0,372.6,423.3573479882266,422.4763636363636,442.71932659866326
57,0,0,4,3,47,1,68.9853985793856,4,0,0,1,1,424.0,562.1378386452907,550.8405405405407,500.9378861243431
49,0,0,1,2,34,1,69.9828709494924,4,0,0,1,0,383.0,416.8180577935949,409.4328859060402,434.8302070812445
50,1,3,4,0,33,1,128.31576630555,6,0,0,1,1,368.1,482.7061503686182,459.7978003384095,494.5617043619005
44,1,0,1,4,31,1,96.48519784416,4,0,0,1,0,419.0,420.6485810038081,409.4328859060402,442.64821192870306
38,0,3,2,0,35,1,21.5171426128691,3,0,0,1,0,350.1,404.0672535803982,409.13650793650794,401.8611291553518
52,0,0,3,1,34,1,23.9640719063904,2,1,476,1,1,473.0,460.17767974162496,489.79212598425204,496.27962564842437
65,0,0,3,0,50,0,0.0,4,0,0,1,1,376.0,455.5414791561351,369.93939393939394,417.2668997872502
43,0,0,4,4,33,1,19.033095099018,5,0,0,1,1,430.0,462.987546881894,383.49285140562256,388.52891303306575
56,0,0,2,3,42,1,19.9695123467424,2,1,199,1,0,468.0,383.79179729850057,411.2758620689655,418.0153192310222
48,0,3,3,0,29,1,21.3447584211077,4,0,0,1,1,515.7,413.76039738864466,459.7978003384095,455.7486522226706
48,0,3,2,1,37,1,119.108828650848,1,1,1422,1,0,630.0,710.8263695811729,701.5078571428572,671.8289812204118
56,0,0,2,5,32,1,20.553715965744,5,0,0,1,2,508.0,500.25615431181825,572.6,515.7486787130642
44,0,0,3,3,29,1,21.9136573152,6,0,0,1,0,500.0,361.0036212578877,437.32738095238096,424.2362733360929
36,1,0,2,2,27,1,58.80306713232,5,0,0,1,0,311.0,364.80183726194537,280.3928571428571,364.00511294265465
44,0,0,1,2,29,1,23.256989070336,1,1,504,1,1,528.0,452.8342980721339,489.79212598425204,480.89199712659854
53,1,0,2,1,35,1,131.44628347281,6,0,0,1,1,531.0,487.7015116828736,497.28352745424286,482.63293225034516
32,0,0,3,3,20,1,16.475857882308,4,0,0,1,0,305.0,334.85801621780956,303.1790909090909,265.3988294669015
31,0,0,1,2,19,0,0.0,4,1,231,1,0,217.0,210.10807964773443,218.21428571428572,292.2340293345222
48,1,3,3,0,38,1,98.137732889216,6,0,0,1,0,403.2,427.81784820155855,428.29344978165943,437.68786354498377
53,1,3,0,0,35,1,192.91546610706,6,0,0,1,0,418.635,458.033456929191,393.8175862068965,440.3029045039178
49,1,2,4,2,41,1,132.737260602,5,0,0,1,1,590.0,553.5481825211323,564.5574074074075,560.6949507355571
27,0,0,2,0,34,1,19.571525808102,3,1,451,1,1,410.0,466.4227812999036,436.584,416.97458476023644
52,0,3,1,0,39,1,71.7946132595981,6,0,0,1,1,495.9,479.7735332858671,497.28352745424286,492.5889521686327
44,1,3,3,0,36,1,196.3150285824,1,1,794,2,0,656.1,672.2556935243372,681.0,678.4607059470245
48,0,2,4,2,40,1,21.532800566412,3,1,366,1,1,445.0,479.6853058058127,497.28352745424286,492.9406412076058
46,1,3,0,2,36,1,97.495389785728,4,0,0,1,1,489.6,494.49036573034033,497.28352745424286,485.72137983241277
36,1,0,2,2,25,1,116.51088867696,5,0,0,1,1,401.0,455.1468823500139,426.8409395973154,396.11386091812017
62,0,3,3,0,52,0,0.0,3,0,0,2,0,508.32,490.5942040970935,394.70400000000006,444.668231963413
50,1,0,3,3,38,1,132.343639035,6,0,0,1,0,490.0,466.44938351033545,564.5574074074075,527.0260735111842
47,1,3,1,0,32,1,21.70337450862,4,0,0,1,1,423.0,406.85496300891714,459.7978003384095,440.64142358571206
40,1,3,2,1,34,1,93.82309513808,3,0,0,1,0,430.2,436.0424911615098,371.3832214765101,410.4109403024392
53,0,0,2,2,38,1,19.6344764836128,6,0,0,1,0,447.0,389.0699831757752,404.61538461538464,411.84315434458586
48,0,3,2,1,36,0,0.0,4,0,0,1,1,437.76,401.8509827736832,383.49285140562256,385.6565869170143
39,1,3,3,0,25,1,92.77530172932,6,0,0,1,1,478.8,421.082877613213,426.8409395973154,417.9404348357388
64,1,0,0,0,54,1,71.0396604778,3,1,294,1,1,453.0,508.9074525833735,550.8405405405407,468.06785804805696
42,0,0,0,1,32,1,61.4660424701016,4,0,0,1,1,334.0,458.5294766328743,459.7978003384095,439.28980722155256
61,1,0,3,0,33,1,103.99654263138,4,0,0,1,1,446.0,457.84216037042074,459.7978003384095,449.61635215353425
44,1,0,4,0,21,1,20.57931232272,5,0,0,1,1,391.0,348.1916845637676,367.5,395.2299261533057
38,0,3,3,0,20,1,17.7986575949209,3,0,0,1,0,294.3,317.9769912527181,253.80000000000004,292.5919026452349
51,0,0,2,0,34,1,71.907067664271,4,0,0,1,1,533.0,467.4715788532575,459.7978003384095,476.28847462976137
49,1,0,4,4,38,1,22.40365327888,6,0,0,1,0,487.0,400.8160369692948,450.4853146853148,454.69559879307
48,0,0,3,4,35,1,18.779220724812,1,1,201,1,1,355.0,432.40791260311136,364.1385964912281,388.7750688786991
47,1,3,4,0,28,1,199.863408093009,2,1,743,1,1,669.294,600.4082344021831,483.5571428571429,590.1448221620241
39,0,3,1,0,33,0,0.0,6,0,0,1,0,376.56,309.77052988592544,308.5639024390243,311.1372362199726
41,0,0,1,2,34,1,67.3039413977868,6,0,0,1,1,521.0,472.2892165128235,459.7978003384095,455.494331442815
40,1,0,1,2,32,1,124.6660424856,3,1,406,1,2,593.0,554.5119040213134,659.625,575.2317931214214
47,0,3,1,0,37,1,22.3735495131943,4,0,0,1,1,514.8,454.07387864763547,497.28352745424286,483.2249991322365
49,1,3,0,1,47,1,156.565720235524,2,0,0,1,0,793.8,543.2525590084301,714.1535714285714,650.9153189225203
55,0,3,3,0,43,1,68.9820649214334,5,0,0,1,1,443.7,512.9058354961312,497.28352745424286,493.08753694697043
41,0,0,3,3,27,1,20.8999166011776,3,1,405,1,0,344.0,360.6472141038064,415.6666666666667,398.9580491893567
37,1,0,2,3,22,1,174.00122430588,3,1,208,1,1,404.0,439.77531323203493,386.3283333333334,386.3537130898002
46,1,3,3,0,31,1,84.55178844801,2,1,1423,1,1,679.5,688.0940838437587,701.3333333333334,658.5443562218838
65,1,0,1,1,52,1,71.2772899608,6,0,0,1,1,456.0,524.2399885514596,550.8405405405407,479.37241084020656
62,0,3,1,0,47,1,21.9381059374765,6,0,0,1,1,459.9,477.9154130258148,550.8405405405407,520.0619428826452
51,0,3,1,0,44,1,23.2836722547463,5,0,0,1,0,389.7,422.01662454374576,457.0760736196319,444.190446712943
48,1,2,1,2,33,1,124.50483727104,5,0,0,1,0,336.0,428.33986613878847,485.2121212121212,440.3880452406363
38,1,3,1,0,17,1,59.85192184749,1,1,226,1,0,263.7,264.33473907910275,326.18750000000006,333.2922032050283
52,0,3,2,0,42,1,21.9368893557264,5,0,0,1,0,401.4,412.30080590090245,450.4853146853148,447.0075456235388
57,0,0,2,2,43,1,25.264053184656,6,0,0,1,1,538.0,478.10941002251747,497.28352745424286,515.8878077253808
35,1,0,3,1,19,1,86.8368315771,5,0,0,1,1,329.0,397.8930359304954,378.39478260869566,348.3839243391158
46,1,0,4,3,34,1,105.839159354,3,1,775,3,0,700.0,666.5155795360142,647.5,635.046370717115
51,0,3,1,0,33,1,18.7308024756627,3,0,0,1,1,373.5,429.97736735258945,383.49285140562256,382.005428290682
51,0,3,2,1,41,1,20.0593276658794,5,0,0,1,1,402.3,474.2978425579329,423.8666666666666,431.61310926462085
41,1,1,3,3,31,1,96.56352804624,2,1,475,1,1,576.0,505.48072947397077,489.79212598425204,504.27016833053045
57,0,0,3,2,49,1,21.4655595299874,6,0,0,1,1,519.0,514.7674572580764,550.8405405405407,524.5918918789384
49,1,3,3,0,39,1,194.570087579742,5,0,0,1,1,523.8,569.0276680928132,586.8455737704917,552.7953314760654
44,1,2,2,3,35,1,98.3696739264,5,0,0,1,2,567.0,560.0594169883766,564.972972972973,562.6406132148196
40,0,3,4,0,35,1,21.9008760101964,6,0,0,1,0,396.9,388.62479166923356,409.13650793650794,401.6449914933217
48,1,0,2,4,40,1,152.5703901238,1,1,1514,1,0,835.0,772.5758219164534,882.2883333333333,787.2637159120511
53,0,0,3,2,42,1,18.7589335962168,3,1,155,1,1,404.0,428.3767853278718,399.51724137931035,397.22266071760714
46,0,3,2,1,42,0,0.0,4,0,0,1,0,334.08,378.4708585816654,394.70400000000006,365.44713655104044
40,1,1,2,3,33,1,21.639846501,1,1,468,2,1,531.0,536.8967202130241,605.0071428571428,563.3531731083101
61,1,3,4,0,47,1,75.017807808986,1,1,443,1,0,486.9,482.15221270935837,457.0760736196319,470.3335881803634
48,0,3,1,0,35,0,0.0,3,0,0,1,1,429.12,392.2127560915483,383.49285140562256,374.9064208622181
33,0,0,0,1,33,1,88.5336799172616,5,0,0,1,1,446.0,488.3370193848407,459.7978003384095,435.47970833102954
51,0,3,2,0,41,1,73.2827080608851,3,0,0,1,1,631.8,519.7016809194165,497.28352745424286,513.5432044691979
36,1,3,2,0,25,1,119.108774399496,5,0,0,2,0,567.9,455.721267537587,483.4459999999999,493.587178888149
39,0,3,2,0,39,1,21.1172160318439,1,1,1380,2,1,795.6,780.0260196497334,799.8570000000001,686.0783571206761
49,0,3,2,0,34,1,17.6169231275327,2,1,280,1,0,261.9,346.0511380025266,308.5639024390243,323.8316564945613
45,1,0,2,2,36,1,107.25122448675,1,1,877,4,1,755.0,834.2080538900425,757.9708333333333,730.4059329790394
49,0,2,2,3,42,0,0.0,5,0,0,1,1,364.8,440.8145424565278,466.79999999999995,411.33413709088757
34,1,1,4,3,25,1,171.624620343488,4,0,0,1,1,442.9,520.3666246239343,410.0619285714286,456.9854844953896
53,0,0,3,2,33,1,19.653855541551,6,0,0,1,1,395.0,425.2342653934346,377.3545454545455,390.7299893749069
54,1,0,0,2,46,1,125.87073281706,1,1,1503,4,1,893.0,1027.9341095280256,868.0,833.500579515653
43,0,3,1,2,26,1,22.0290189521259,6,0,0,1,0,310.5,332.7470752249378,375.7111111111111,371.04739725168076
40,1,0,1,1,24,1,93.82941918,1,1,416,1,1,446.0,434.6853184311138,475.54999999999995,436.85235465781443
54,0,3,1,0,45,1,20.1132365390788,1,1,219,1,1,504.9,455.668172205306,497.52,431.9947330985214
45,0,1,3,3,36,1,21.981112329285,2,1,429,1,0,401.0,422.4285434887262,450.4853146853148,442.9721877935988
41,1,3,4,0,29,1,124.137736645032,6,0,0,1,0,420.3,407.1900464080771,422.4763636363636,451.6893168151206
38,1,2,2,1,23,1,63.26717915448,5,0,0,1,2,612.0,459.5309004700192,378.39478260869566,438.01229735293435
40,1,3,2,0,31,1,63.00235902492,5,0,0,1,0,322.2,375.53654624354124,371.3832214765101,371.3777013332081
50,0,0,2,2,29,1,23.41870143318,3,1,449,1,0,566.0,361.19895072891865,437.32738095238096,432.04612341760367
43,1,3,1,0,30,1,121.513183314094,2,1,178,1,1,390.6,420.4302558348423,407.77532467532467,420.4153541144914
47,0,3,2,0,39,0,0.0,3,0,0,1,0,321.12,360.0716849995731,308.5639024390243,358.1126777919519
35,0,0,2,2,24,1,63.24188174496,3,1,443,1,0,336.0,378.76713773936905,351.0965116279069,390.5077600801905
34,0,3,2,0,21,1,17.8580006573748,5,0,0,1,1,355.5,371.65636441936374,330.35,349.45361499859877
62,0,0,2,0,49,0,0.0,6,0,0,1,1,412.8,435.02799439796513,369.93939393939394,403.3627260314168
30,1,3,2,0,35,1,27.07501773704,4,0,0,2,1,615.6,525.2438108791564,673.5827586206897,580.4156133634983
52,0,1,2,3,38,1,22.857471416448,3,1,395,1,0,566.0,406.2403768848198,450.4853146853148,459.5657826527694
43,0,3,4,0,22,1,22.436106634553,2,1,477,1,1,411.3,401.77918180540473,428.2291666666667,438.12584796019394
50,1,3,2,0,43,1,133.1525549679,3,0,0,1,0,465.3,496.5442325193059,564.5574074074075,519.1551365252304
35,0,3,2,1,19,1,19.1404329358554,6,0,0,1,1,351.9,359.06696505419353,395.8666666666666,371.89359350083504
45,1,0,3,3,31,1,65.8697002431,3,1,336,2,1,478.0,508.69084713556356,549.790909090909,555.7112460724192
54,0,0,2,2,43,1,18.6441363220728,5,0,0,1,0,406.0,423.47255184299814,344.9574074074074,365.820465171552
50,0,0,3,2,44,1,27.45197516331,1,1,1654,1,1,847.0,805.9292067297151,835.375,788.8777688206811
49,0,0,1,1,33,0,0.0,1,1,477,1,1,420.0,400.0534125306813,387.55,399.9457805843459
33,0,3,2,0,35,1,60.222467093712,6,0,0,1,0,360.0,416.57164835896293,371.3832214765101,373.3160549863176
50,1,0,2,1,39,1,128.89370025,3,1,184,1,0,500.0,409.8946188430263,428.29344978165943,426.170676009531
49,0,1,2,4,42,1,19.0841929118568,3,1,210,1,0,374.0,395.5416224562674,344.9574074074074,397.4507177601759
59,0,3,1,0,35,1,19.8269114066998,3,0,0,1,0,269.1,370.69032254515014,314.55,343.15636993828304
33,0,3,2,1,21,1,18.4302907753133,5,0,0,1,0,321.3,318.9866036811014,328.3,306.6709727490384
41,1,0,3,3,31,1,59.19021321984,4,0,0,1,1,256.0,461.1269973737386,459.7978003384095,419.86939688395694
52,1,0,4,4,40,1,101.55576473328,3,1,400,1,1,439.0,532.7005595352691,497.28352745424286,540.4574492453523
47,1,1,2,3,36,1,19.39084891107,4,0,0,1,2,543.0,512.076344992975,524.64,485.26196593499265
41,1,3,2,0,34,1,121.208919030138,3,0,0,1,1,491.4,508.53461010758537,459.7978003384095,494.28677192396657
38,1,3,1,0,31,1,89.80599574656,6,0,0,1,1,432.0,446.86598242784254,459.7978003384095,436.57662000213514
43,0,3,2,1,35,0,0.0,4,0,0,2,1,529.92,472.8247015517992,383.49285140562256,429.8776344862796
43,0,3,2,0,24,1,63.8785189139183,3,0,0,1,0,269.1,363.12879162294996,351.0965116279069,356.56948620529766
29,0,3,3,0,10,1,17.3178256078123,6,0,0,1,1,352.8,310.66258944677054,330.35,326.5621259929287
42,1,0,0,2,25,1,95.01173324032,2,1,466,1,1,348.0,445.36000995989633,475.54999999999995,462.99910125347327
42,0,0,2,3,30,1,17.6852176901568,6,0,0,1,1,458.0,423.37380311540113,383.49285140562256,375.26026480382393
32,1,0,2,2,19,1,55.67024067,3,1,239,1,0,315.0,284.19289445031757,220.2222222222222,331.5869121466632
40,1,0,0,4,31,1,91.3385518752,3,1,174,1,2,568.0,481.3873555746293,564.972972972973,497.03543371075074
53,0,3,1,0,42,0,0.0,3,0,0,1,0,414.0,365.3756507156909,355.12,359.3571316676843
51,0,3,2,0,35,1,23.3856011028001,3,0,0,1,1,521.1,449.23738015973265,497.28352745424286,484.231656365937
50,1,0,0,1,37,1,193.39117160415,3,1,253,1,1,521.85,512.2364887094466,506.254597122302,492.86786614158086
44,0,3,2,0,34,1,21.8628825610003,5,0,0,1,0,416.7,376.0995670342645,409.13650793650794,409.4563389074387
40,0,2,4,2,25,1,66.041447001768,5,0,0,2,0,554.0,451.21226902783457,443.24999999999994,479.68978358930275
59,0,3,4,0,45,0,0.0,5,0,0,1,0,396.72,373.3463702451952,394.70400000000006,376.883148122328
53,0,3,2,0,34,1,18.7798130290404,3,0,0,1,0,342.0,376.33967970489294,308.5639024390243,324.7008435935923
41,1,3,3,1,18,1,20.467960682943,2,1,402,1,1,357.3,347.5261853691333,401.76000000000005,392.381850727236
50,1,0,0,2,43,1,198.9082794375,3,1,398,1,1,696.15,590.9722119374144,586.8455737704917,592.926782655242
48,0,0,1,2,36,0,0.0,6,0,0,1,1,296.8,386.7935249310592,383.49285140562256,380.91128541178
52,0,0,2,4,33,1,22.9258705496832,6,0,0,1,1,483.0,438.06140888967093,459.7978003384095,470.98551506292006
43,1,2,0,4,26,1,92.58027494144,3,1,206,1,0,432.0,336.15869817318014,396.7722222222223,383.02218318516833
51,1,3,2,1,35,1,194.8320909631,2,1,467,1,0,349.2,506.68206758748096,586.8455737704917,491.5963404578312
39,0,0,4,2,29,1,20.8739818247904,3,1,413,1,0,419.0,374.34764597502704,437.32738095238096,407.45782992620724
64,0,0,1,0,54,0,0.0,4,0,0,1,0,348.0,410.60830707958803,344.9574074074074,355.32879659131487
43,1,3,2,0,27,1,124.427720576016,3,0,0,1,1,556.2,467.2232091066046,496.70740740740735,465.8025972603176
54,1,0,2,2,39,1,96.86254421844,3,1,221,1,1,361.0,458.13899014215235,497.28352745424286,418.6351794028329
47,0,0,1,4,37,1,20.870603113122,3,1,341,1,0,382.0,394.74986192253425,450.4853146853148,449.442780373846
26,0,0,1,0,18,1,19.653326646408,2,1,475,1,1,370.0,382.63965782063866,395.8666666666666,372.0404622827116
39,1,3,1,1,28,1,119.699177565955,4,0,0,1,1,524.7,470.29787355383246,426.8409395973154,453.81272516173556
39,1,3,4,0,34,1,121.510598499458,6,0,0,1,0,448.2,437.22522023220336,422.4763636363636,457.1280378082187
44,0,0,0,3,39,1,100.247824712045,2,1,517,1,0,473.0,502.99608569468217,428.29344978165943,510.8146711067399
38,0,0,2,3,33,1,95.4835275845088,3,1,432,1,1,546.0,515.6116422879547,489.79212598425204,498.2057319673854
52,0,0,4,0,30,1,22.9952568381024,4,0,0,1,2,574.0,477.72618017777,637.25,558.8129309494191
44,0,0,4,1,34,1,22.5702591388416,3,1,459,1,0,532.0,401.896276594757,409.13650793650794,439.5854953497649
36,0,0,1,4,29,0,0.0,5,0,0,1,1,301.6,382.4464069167558,383.49285140562256,339.79193900719736
44,1,2,1,3,34,1,120.98744208,6,0,0,1,0,300.0,436.5372704500639,485.2121212121212,440.6723787868574
53,0,3,2,0,45,1,22.1500417402015,4,0,0,1,1,520.2,496.98673848190595,497.28352745424286,509.09748565359564
34,0,0,2,0,12,0,0.0,4,0,0,1,0,263.2,209.14015490914989,224.06,261.4562192310705
34,1,3,2,0,22,1,34.834601666084,1,1,1446,1,1,628.2,624.3325870404008,668.6714285714286,653.774940885965
41,0,3,2,0,29,1,37.3627245894606,2,1,1451,2,0,598.5,678.2529184749903,674.4000000000001,648.032206527714
42,1,3,2,0,30,1,90.23647909701,6,0,0,1,0,283.5,379.1445163254021,371.3832214765101,373.36443623187097
38,0,3,2,0,24,1,61.0482861983128,3,0,0,1,0,260.1,367.7684653316573,351.0965116279069,356.9104909307491
49,0,1,1,4,33,1,22.8481402578132,4,0,0,1,1,483.0,453.1611230276601,459.7978003384095,482.32043000310466
49,1,0,3,5,34,1,127.80135083916,6,0,0,1,1,386.0,515.7345718346662,459.7978003384095,496.6070307745477
47,0,3,2,1,37,1,18.7040741061082,3,0,0,1,0,390.6,408.5261589666902,308.5639024390243,348.0418609427013
47,0,3,3,2,31,1,21.489079508568,5,0,0,1,0,360.0,372.00925763050384,437.32738095238096,415.2974300578185
50,0,0,2,1,33,1,22.09702257036,5,0,0,1,1,459.0,427.16389640934,459.7978003384095,469.99593424336024
46,1,3,4,0,34,1,104.56462673246,1,1,833,1,0,481.5,535.8191438177219,536.76,558.4913103220836
60,0,3,4,0,47,1,42.296447033904,1,1,1422,1,0,701.1,700.7007157679336,703.0,696.0953306886664
57,0,3,0,1,46,1,73.6274775012176,4,0,0,1,0,469.8,471.08230404592933,457.0760736196319,458.9437766586902
41,1,3,3,2,29,1,91.743406305729,2,1,173,3,1,540.9,557.3162554925302,605.0071428571428,545.7963732085972
41,0,2,4,4,26,1,66.6378241752258,4,0,0,1,1,451.0,467.7409768999462,426.8409395973154,441.2322276620476
48,1,3,1,1,33,1,124.467856455688,4,0,0,1,1,333.9,490.9548048229965,459.7978003384095,460.84991193141417
44,1,0,0,3,33,1,188.533258155,3,1,286,1,2,656.25,575.4581770366015,506.254597122302,559.5074246312323
57,1,3,2,0,33,1,131.852802780257,2,1,263,1,1,351.9,450.31314796019285,407.77532467532467,438.35911217964485
49,0,0,3,2,36,1,70.0321993853346,5,0,0,1,0,519.0,429.88212635853904,428.29344978165943,435.02708500453116
57,0,0,0,0,44,1,110.100057956249,5,0,0,1,1,538.0,529.3307382031353,497.28352745424286,514.340981066132
50,0,0,2,3,36,1,71.47315938321,5,0,0,1,1,569.0,493.15730092929044,497.28352745424286,499.2779504531098
37,1,1,2,2,30,1,142.75426242898,2,1,1661,1,1,786.0,796.7615206143012,720.8749999999999,712.7904618104791
38,0,2,3,3,33,1,17.8902783637992,5,0,0,1,1,466.0,459.921922237849,383.49285140562256,387.3920093535625
45,1,2,2,4,35,1,115.3913618388,1,1,1377,1,2,788.0,814.1049582345156,752.2222222222222,742.6780146245379
47,0,0,2,2,34,1,70.4743618568472,5,0,0,1,1,498.0,478.020197803947,459.7978003384095,465.8944235018141
49,0,0,2,1,40,1,39.3240536042328,1,1,1404,1,1,764.0,724.3753286572517,774.75,759.699790332777
53,0,2,1,2,34,1,23.6838812967684,2,1,443,1,1,518.0,451.4121324475405,489.79212598425204,485.7698452603337
53,1,0,0,1,40,1,223.140363271722,1,1,1407,1,1,877.8,824.0349592218031,898.71,808.9811428393997
48,0,0,2,5,33,1,23.1714430855656,5,0,0,1,1,507.0,457.46828675532817,459.7978003384095,472.0319278167429
45,1,0,3,5,29,1,145.3955372814,1,1,1290,1,1,794.0,728.2571584658319,752.2222222222222,728.5982765778566
36,0,0,3,4,27,1,64.5851935488144,3,1,459,1,1,441.0,478.4088823692935,475.54999999999995,456.8123767713559
39,0,0,2,2,27,1,18.1680336077226,3,1,244,1,1,303.0,374.85053461673385,335.04727272727274,354.3036230689165
49,0,0,3,3,34,1,20.15530985655,4,0,0,1,1,350.0,457.86511321341635,377.3545454545455,406.11362378499757
