ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL,CEP_RESIDENCIAL_3,ROTULO_ALVO_MAU
31158,C,15,0,0,1,M,2,1,0,RS,PALMEIRAS DAS MISSOES,1,RS,SAO SEBASTIAO CAI,QUILOMBO,Y,54,1.0,2.0,N,0,2500.0,0.0,0,0,0,0,0,1,1,70000.0,1,Y,RS,SAO SEBASTIAO CAI,CENTRO,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,44,957,957,0
31180,C,15,0,0,1,M,2,1,0,CE,JAGUARIBE,1,CE,JAGUARIBE,CENTRO,Y,112,1.0,6.0,N,0,372.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,JAGUARIBE, ,Y,112,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,634,634,0
31181,C,5,0,0,1,M,2,5,0, , ,0,PA,BUJARU,ALCA VIARIA,Y,117,1.0,0.0,N,1,509.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,BUJARU,CENTRO,N, ,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,49,686,686,1
31184,C,20,0,0,1,M,2,0,0,PE,SERRRA TALHADA,1,PE,SERRA TALHADA,MULTIRAO,Y,111,1.0,4.0,N,0,372.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,SERRA TALHADA,SAO CRISTOVAO,Y,111,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,29,569,569,0
31189,C,5,0,0,1,F,1,0,0,PR,BARBOSA FERRAZ,1,PR,SAO JOSE DOS PINHAIS,QUISSISANA,Y,40,1.0,15.0,N,1,698.0,600.0,0,1,0,0,0,1,1,0.0,1,Y,PR,CURITIBA,CENTRO,Y,40,0,9.0,2.0,0.0,0.0,0,0,0,0,7,N,31,830,830,0
31195,C,10,0,0,1,F,2,2,0,MG,CORONEL FABRICIANO,1,MG,IPATINGA,IDEAL,Y,29,2.0,1.0,N,1,455.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,IPATINGA,ESPERANCA,Y,29,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,31,351,351,0
31196,C,10,Web,0,1,M,2,0,0,MG,CONTAGEM,1,MG,Contagem,Santa Helena,Y,29,1.0,32.0,N,1,396.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Contagem,Centro,Y,29,0,9.0,5.0,9.0,4.0,0,0,0,0,1,N,31,320,320,0
31203,C,15,0,0,1,M,1,0,0,BA,CANAVIEIRAS,1,BA,PORTO SEGURO,CAMPINHO,Y,84,5.0,5.0,N,0,380.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,BA,PORTO SEGURO,CENTRO,Y,84,0,9.0,2.0,0.0,0.0,0,0,0,0,2,N,25,458,458,1
31205,C,25,0,0,1,M,2,1,0, , ,0,MG,BETIM,VL IMBIRUCU,Y,29,1.0,0.0,N,1,451.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,CONTAGEM,CIDADE INDL,Y,29,0,9.0,2.0,11.0,0.0,0,0,0,0,7,N,26,326,326,0
31218,C,15,0,0,1,F,1,0,0,PB,JOAO PESSOA,1,PB,JOAO PESSOA,DOS ESTADOS,Y,103,2.0,1.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,JOAO PESSOA,DOS ESTADOS,Y,103,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,18,580,580,1
31219,C,15,0,0,1,F,1,0,0,MG,ITUIUTABA,1,MG,ITUIUTABA,LAGOA AZUL,Y,32,1.0,8.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,ITUIUTABA,CENTRO,Y,32,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,31,383,383,0
31230,C,20,0,0,1,M,1,1,0,CE,QUIXADA,1,CE,HORIZONTE,ZUMBI,Y,107,5.0,2.0,N,0,382.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,CE,HORIZONTE,DISTRITO INDUSTRIAL,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,21,628,628,1
31231,C,20,0,0,1,F,2,2,0,MA,PAULO RAMOS,1,PA,GOIANESIA DO PARA,SANTA LUZIA,N, ,1.0,0.0,N,1,505.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,GOIANESIA DO PARA, ,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,36,686,686,0
31234,C,25,0,0,1,F,3,2,0,RS,CAMPO BOM,1,RS,CAMPO BOM,IMIGRANTE,Y,54,1.0,8.0,N,0,555.0,0.0,0,0,0,0,0,1,1,60000.0,1,Y,RS,CAMPO BOM,CENTRO,Y,54,0,13.0,2.0,0.0,0.0,0,0,0,0,1,N,39,937,937,0
31245,C,5,0,0,1,F,1,1,0, , ,0,AM,MANAUS,UNIAO,Y,118,1.0,0.0,N,1,421.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,AM,MANAUS,PQ 10,N, ,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,37,690,690,0
31252,C,5,0,0,1,M,2,0,0,BA,Morro do Chapeu,1,MT,Alta Floresta,Zona Rural,Y,73,4.0,2.0,N,0,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,Alta Floresta,Zona Rural,Y,73,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,59,785,785,0
31271,C,25,0,0,1,M,2,2,0,MG,DIVINO,1,SP,Guarulhos,Parque Santos Dumont,N, ,1.0,4.0,N,1,581.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,SP,Guarulhos,Jardim Novo Portugal,Y,5,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,29,715,715,0
31277,C,25,0,0,1,F,2,0,0,BA,ITAPE,1,BA,ITABUNA,CENTRO,Y,84,2.0,4.0,N,1,345.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,ITABUNA,CENTRO,Y,84,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,44,456,456,0
31288,C,20,0,0,1,M,6,0,0,SP,SANTA BARBARA D OESTE,1,SP,Santa Barbara DOeste,Conj Habitacional Roberto Romano,Y,18,1.0,6.0,N,1,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Americana,Cidade Jardim II,Y,18,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,31,134,134,1
31300,C,5,Web,0,1,M,2,0,0,PE,CARUARU,1,PB,JOAO PESSOA,DOS ESTADOS,Y,103,2.0,3.0,N,1,5772.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,PB,JOAO PESSOA,CRISTO REDENTOR,Y,103,0,9.0,5.0,16.0,4.0,0,0,0,0,1,N,33,580,580,0
31302,C,25,0,0,1,F,2,0,0,CE,Varjota,1,CE,Varjota,Centro,Y,112,1.0,5.0,N,0,492.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,CE,Varjota,Centro,N, ,0,9.0,5.0,8.0,4.0,0,0,0,0,1,N,34,622,622,0
31304,C,5,0,0,1,M,2,2,0, , ,0,PE,PETROLINA,SAO JORGE,Y,111,1.0,0.0,N,1,431.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,PETROLINA,AREIA BRANCA,Y,111,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,25,563,563,0
31330,C,15,0,0,1,F,1,2,0,MS,TRES LAGOAS,1,MS,CHAP DO SUL,RES SAO PEDRO,Y,75,2.0,0.0,N,0,380.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,MS,CAMPO GRANDE, ,Y,75,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,28,795,795,1
31353,C,15,0,0,1,M,1,1,0, , ,0,MG,ALEM PARAIBA,VL CAXIAS,Y,30,2.0,0.0,N,1,377.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,ALEM PARAIBA,ILHA LACARETO,Y,30,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,41,366,366,1
31363,C,25,0,0,1,F,4,0,0,SP,cafelandia,1,MT,varzea grande,vila ipase,Y,71,1.0,25.0,N,0,550.0,600.0,1,1,0,0,0,1,1,0.0,1,Y, , , ,N, ,0,0.0,0.0,0.0,0.0,0,0,0,0,1,N,55,781,781,0
31367,C,5,0,0,1,F,2,1,0,AL,ALAGOANO,1,AL,FLEXEIRAS,CENTRO,N, ,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,FLEXEIRAS,CENTRO,Y,100,0,9.0,5.0,0.0,4.0,0,0,0,0,1,N,26,579,579,0
31371,C,10,0,0,1,F,1,0,0, , ,0,RS,PELOTAS,FRAGATA,Y,58,1.0,1.0,N,1,488.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , , ,N, ,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,37,960,960,0
31376,C,5,0,0,1,F,1,0,0,RS,PORTO ALEGRE,1,RS,PORTO ALEGRE,SARANDI,Y,54,1.0,30.0,N,0,1400.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,PORTO ALEGRE,CENTRO,Y,54,0,17.0,2.0,0.0,0.0,0,0,0,0,1,N,32,911,911,0
31395,C,15,0,0,1,F,2,0,0,BA,PAULO AFONSO,1,BA,PAULO AFONSO,chesf,N, ,1.0,5.0,N,0,2330.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,PAULO AFONSO,CENTRO,N, ,0,9.0,2.0,9.0,4.0,0,0,0,0,1,N,30,486,486,0
31398,C,5,0,0,1,M,2,1,0,RS,PELOTAS,1,RS,Pelotas,areal,Y,58,1.0,10.0,N,0,1906.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,ARCO IRIS,Y,58,0,10.0,2.0,0.0,0.0,0,0,0,0,1,N,35,960,960,0
31402,C,20,0,0,1,F,1,0,0,BA,VARZEA DO POCO,1,SP,BOM JESUS DOS PERDOES,JD BELA VISTA,Y,5,1.0,5.0,N,0,436.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,BOM JESUS DOS PERDOES,JD SANTOS DUMONT,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,26,129,129,0
31419,C,15,0,0,1,F,2,2,0,CE,BARRA,1,SP,Santa Barbara DOeste,Parque Residencial do Lago,Y,18,1.0,8.0,N,1,617.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,SANTA BARBARA D OESTE,JD PANAMBI,Y,18,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,41,134,134,1
31424,C,10,0,0,1,F,1,1,0,PR,CANDIDO ABREU,1,PR,CURITIBA,SITIO CERCADO,Y,40,5.0,5.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,CURITIBA,BATEL,Y,40,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,19,810,810,1
31429,C,25,0,0,1,F,1,0,0, , ,0,PE,NAZARE DA MATA,SERTAOZINHO,Y,29,1.0,0.0,N,1,380.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,NAZARE DA MATA,ENG DIAMANTE,Y,29,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,34,558,558,1
31445,C,5,0,0,1,F,2,0,0,PE,GOIANA,1,PE,GOIANA,CENTRO,Y,97,1.0,3.0,N,1,352.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,GOIANA,CENTRO,Y,97,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,32,559,559,0
31449,C,10,0,0,1,M,0,3,0, , ,0,RS,PORTO ALEGRE,CRISTAL,Y,54,1.0,0.0,N,1,1998.0,0.0,0,0,0,0,0,0,0,0.0,1,Y, ,TRIUNFO, ,N, ,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,48,919,919,0
31454,C,10,0,0,1,M,2,0,0,SC,LAGES,1,SC,Joinville,Jardim Sofia,Y,48,1.0,5.0,N,0,742.0,1000.0,0,0,0,0,0,1,1,50000.0,1,Y,SC,Joinville,Santo antonio,N, ,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,56,892,892,0
31463,C,5,0,0,1,M,1,0,0,MT,CUIABA,1,MT,VARZEA GRANDE,MARINGA,Y,71,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,VARZEA GRANDE,AGUA LIMPA,Y,71,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,35,780,780,1
31467,C,15,0,0,1,F,2,0,0,RS,CAMAQUA,1,RS,Pelotas,Laranjal,Y,58,1.0,15.0,N,0,405.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,AREAL,Y,58,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,37,960,960,0
31480,C,20,0,0,1,F,2,1,0,RS,TORRES,1,RS,TORRES,PRAIA DA  CAL,N, ,5.0,5.0,N,0,491.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,TORRES,PRAIA DA CAL,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,42,955,955,0
31482,C,10,0,0,1,M,1,0,0,RN,NATAL,1,PE,GRAVATA,CENTRO,Y,97,1.0,10.0,N,1,1200.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,PE,GRAVATA,FLORESTA VELHA,Y,97,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,20,556,556,1
31487,C,15,0,0,1,M,6,0,0,RJ,VOLTA REDONDA,1,ES,SAO GABRIEL DA PALHA,GUSTAVO BONI,Y,25,1.0,5.0,N,0,581.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,SAO GABRIEL DA PALHA,JARDIM DE INFANCIA,Y,25,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,35,297,297,0
31492,C,10,0,0,1,F,2,2,0,SP,Sao Paulo,1,SP,Carapicuiba,Vila Quintino,Y,5,1.0,2.0,N,1,500.0,1340.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Carapicuiba,Parque Santa Teresa,Y,5,0,2.0,2.0,9.0,3.0,0,0,0,0,7,N,27,633,633,0
31498,C,15,0,0,1,M,2,3,0,AL,ATALAIA,1,AL,ATALAIA,JOSE PAULINO,N, ,1.0,20.0,N,0,660.0,350.0,0,0,0,0,0,0,0,0.0,1,Y,BA,SALVADOR,CENTRO,Y,100,0,9.0,5.0,9.0,3.0,0,0,0,0,1,N,30,576,576,1
31499,C,20,0,0,1,F,1,0,0,RN,SAO MIGUES,1,DF,SAMAMBAIA,SAMAMBAIA SUL,Y,66,1.0,2.0,N,0,495.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,DF,SAMAMBAIA,SAMAMBAIA SUL,Y,66,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,64,720,720,0
31514,C,10,0,0,1,M,2,3,0,SP,SAO PAULO,1,SP,Sao Paulo,Vila Silvia,Y,5,1.0,2.0,N,1,1785.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,SP,Guarulhos,Vila das Palmeiras,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,7,N,34,382,382,1
31519,C,1,0,0,1,F,2,2,0,CE,MORADA NOVA,1,CE,HORIZONTE,ZUMBI,Y,107,1.0,1.0,N,0,370.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,CE,HORIZONTE,DISTRITO INDUSTRIAL,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,27,628,628,0
31531,C,10,0,0,1,F,2,3,0, , ,0,PB,ALAGOA NOVA,CENTRO,Y,103,1.0,0.0,N,1,552.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PB,ALAGOA NOVA,CENTRO,Y,103,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,43,581,581,0
31534,C,5,0,0,1,M,2,2,0,GO,pilar de goias,1,GO,itapaci,setor aeroporto,N, ,1.0,4.0,N,1,1342.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,ITAPACI,ZONA RURAL,Y,67,0,9.0,2.0,9.0,1.0,0,0,0,0,1,N,31,763,763,0
31545,C,25,0,0,1,F,1,0,0,MG,VIRGEM DA LAPA,1,SP,SAO PAULO,JD JOAO XXIII,Y,5,3.0,20.0,N,0,784.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,SP,SAO PAULO,PERDIZES,Y,5,0,9.0,0.0,0.0,0.0,0,0,0,0,1,N,42,556,556,0
31547,C,5,0,0,1,F,2,1,0, , ,0,PB,BOQUEIRAO,NOVO,Y,103,1.0,0.0,N,1,402.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, ,BOQUEIRAO,NOVO,Y,103,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,34,584,584,0
31550,C,10,0,0,1,M,6,3,0,PA,SCO FRANCISCO DO PARA,1,PA,ANANINDEUA,AGUAS LINDAS,Y,117,1.0,20.0,N,1,462.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,PA,BELEM,MARCO,Y,117,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,42,671,671,0
31556,C,20,0,0,1,M,2,1,0,GO,RIO VERDE GO,1,MT,VARZEA GRANDE,CAPELA DO PISSARRAO,N, ,1.0,25.0,N,0,513.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,VARZEA GRANDE,NOVA VARZEA GRANDE,N, ,0,9.0,2.0,9.0,3.0,0,0,0,0,1,N,53,780,780,1
31557,C,25,0,0,1,F,2,1,0,SP,SAO PAULO,1,SP,Guarulhos,Sitio Sao Francisco,Y,5,1.0,10.0,N,0,1800.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , , ,N, ,0,9.0,5.0,0.0,0.0,0,0,0,0,1,N,43,726,726,0
31574,C,20,0,0,1,M,2,0,0,BA,salvador,1,SP,GUARULHOS,JARDIM ZIMBARDI,Y,5,1.0,20.0,N,1,762.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,SAO PAULO,ARMENIA,Y,5,0,9.0,5.0,11.0,0.0,0,0,0,0,1,N,31,719,719,0
31580,C,20,0,0,1,M,2,2,0, , ,0,MG,ARAGUARI,STA TEREZINHA,Y,32,1.0,0.0,N,1,1287.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, , ,CENTRO,N, ,0,9.0,2.0,11.0,0.0,0,0,0,0,2,N,37,384,384,1
31587,C,15,0,0,1,F,1,1,0,PE,RECIFE,1,SP,SANTANA DE PARNAIBA,PQ SANTANA,Y,5,1.0,4.0,N,1,542.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,BARUERI,CRUZ PRETA,Y,5,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,41,651,651,1
31617,C,5,0,0,1,M,0,1,0, , ,0,PA,MUNGUBA,COMERCIAL,Y,119,1.0,0.0,N,1,673.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,PA,MUNGUBA,AREA INDUSTRIAL,N, ,0,9.0,2.0,11.0,0.0,0,0,0,0,1,N,37,682,682,0
31631,C,10,0,0,1,F,4,0,0,CE,CEDRO,1,CE,Fortaleza,Cristo Redentor,N, ,1.0,4.0,N,0,350.0,250.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Fortaleza,Cristo Redentor,Y,107,0,9.0,1.0,0.0,0.0,0,0,0,0,1,N,55,603,603,1
31639,C,20,0,0,1,F,1,0,0, , ,0,RS,PELOTAS,TRES VENDAS,Y,58,0.0,0.0,N,1,443.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,TRES VENDAS,Y,58,0,11.0,5.0,11.0,0.0,0,0,0,0,1,N,22,960,960,0
31651,C,10,0,0,1,F,2,0,0,RS,ARROIO GRANDE,1,RS,ARROIO GRANDE,SAO GABRIEL,Y,58,1.0,5.0,N,0,500.0,625.0,0,0,0,0,0,1,1,0.0,1,Y,RS,ARROIO GRANDE,CENTRO,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,30,963,963,0
31659,C,5,0,0,1,F,2,3,0,CE,JUGUARIBE,1,CE,Caucaia,Parque Guadalajara,Y,107,1.0,13.0,N,0,302.0,0.0,0,0,0,0,0,1,1,25000.0,1,Y,CE,FORTALEZA,ANTONI BIZERA,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,35,616,616,0
31705,C,25,0,0,1,M,1,3,0,RS,uruguaiana,1,RS,uruguaiana,santo antonio,Y,62,1.0,20.0,N,1,1050.0,690.0,1,0,0,0,0,0,0,0.0,0,Y,RS,uruguaiana,centro,Y,62,0,12.0,2.0,10.0,4.0,0,0,0,0,1,N,40,975,975,1
31707,C,10,0,0,1,M,2,2,0, , ,0,MG,UBERLANDIA,TIBERY,Y,32,2.0,0.0,N,1,450.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,UBERLANDIA,JARAGUA,Y,32,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,28,384,384,1
31724,C,10,0,0,1,M,1,0,0,MG,BIQUINHAS,1,MG,Belo Horizonte,Santa Maria Goretti,Y,29,1.0,5.0,N,0,1300.0,0.0,1,1,0,1,0,1,1,0.0,1,Y,MG,Belo Horizonte,Santa Maria Goretti,Y,29,0,8.0,3.0,0.0,0.0,0,0,0,0,1,N,43,319,319,1
31730,C,15,0,0,1,M,2,3,0, , ,0,PE,PAULISTA,JD PAULISTA,Y,97,1.0,0.0,N,1,1335.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,PE,OLINDA,BAIRRO NOVO,Y,97,0,9.0,1.0,11.0,0.0,0,0,0,0,1,N,49,534,534,0
31731,C,10,0,0,1,M,2,0,0,RS,PELOTAS,1,RS,Pelotas,Laranjal,N, ,1.0,12.0,N,0,442.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,DISTRITO INDUSTRIAL,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,44,960,960,0
31746,C,10,0,0,1,M,1,0,0,RS,Santo Atonio da Patrulha,1,RS,IGREJINHA,QUINZE DE NOVEMBRO,N, ,1.0,8.0,N,0,640.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Igrejinha,Vila Nova,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,35,956,956,0
31750,C,10,Web,0,1,M,2,1,0,MG,GOVERNADORES VALADARES,1,SP,Cotia,Altos de Caucaia (Caucaia do Alto),Y,5,1.0,0.0,N,1,347.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,SP,Vargem Grande Paulista,IJUCO PRETO,Y,5,0,9.0,2.0,16.0,5.0,0,0,0,0,1,N,35,672,672,0
31753,C,20,0,0,1,M,2,3,0,CE,FORTALEZA,1,CE,Fortaleza,Montese,Y,107,1.0,35.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,FORTALEZA,MONTESE,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,47,604,604,0
31764,C,10,0,0,1,M,1,3,0,RS,Dom Pedrito,1,RS,DOM PEDRITO,GETULIO VARGAS,Y,58,1.0,5.0,N,1,405.0,0.0,0,0,0,0,0,1,1,12000.0,1,Y,RS,Dom pedrito,Zona rural,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,41,964,964,0
31788,C,5,0,0,1,F,1,0,0,RS,BAGE,1,RS,Porto Alegre,Protasio alves,Y,54,2.0,4.0,N,1,502.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PORTO ALEGRE,INTERCAP,Y,54,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,25,912,912,0
31795,C,20,0,0,1,M,2,2,0, , ,0,PE,PETROLINA,AREIA BRANCA,Y,111,1.0,0.0,N,1,860.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,PETROLINA,CENTRO,N, ,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,40,563,563,0
31800,C,10,0,0,1,F,1,0,0,PR,Ponta Grossa,1,PR,Ponta Grossa,Atlanta,Y,41,1.0,3.0,N,0,546.0,500.0,0,0,0,0,0,1,1,0.0,1,Y,PR,Ponta Grossa,Ronda,Y,41,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,36,840,840,0
31805,C,20,0,0,1,F,1,1,0,GO,ITABERAI,1,GO,Rio Verde,Jardim Goias,Y,69,2.0,1.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,GO,RIO VERDE,CENTRO,Y,69,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,26,759,759,0
31815,C,1,0,0,1,F,1,1,0,AL,CORURIPE,1,AL,CORURIPE,POVOADO,Y,100,1.0,1.0,N,0,429.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,CORURIPE,CENTRO,N, ,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,41,572,572,0
31836,C,10,0,0,1,M,2,3,0,RS,PELOTAS,1,RS,PELOTAS,FRAGATA,N, ,1.0,18.0,N,0,653.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,PELOTAS,TRES VENDAS,Y,58,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,52,961,961,0
31837,C,25,0,0,1,M,1,0,0,CE,SOLEDADES,1,CE,HORIZONTE,VILA NOVA QUEIMADAS,Y,107,1.0,4.0,N,0,370.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,CE,HORIZONTE,DISTRITO INDUSTRIAL,Y,107,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,22,628,628,0
31842,C,25,0,0,1,F,1,3,0, , ,0,DF,BRASILIA,RECANTO DAS EMAS,Y,66,1.0,0.0,N,1,455.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,DF,BRASILIA,GUARA 2,Y,66,0,11.0,2.0,11.0,0.0,0,0,0,0,1,N,39,726,726,1
31852,C,25,0,0,1,F,2,2,0,PR,Alto Piquiri,1,MT,Alta Floresta,Comunidade Atenas,N, ,1.0,20.0,N,1,450.0,100.0,0,0,0,0,0,1,1,50000.0,1,Y,MT,Alta Floresta,Zona Rural,Y,73,0,9.0,2.0,0.0,0.0,0,0,0,0,1,N,38,785,785,0
